位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,電子零組件、塑化材料、五金零件,2308,台達電,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,2459,敦吉,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,2476,鉅祥,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3010,華立,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3543,州巧,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,6838,台新藥,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3665,貿聯-KY,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,1593,祺驊,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3162,精確,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3294,英濟,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3303,岱稜,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,4183,福永生技,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,5356,協益,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,6151,晉倫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,6275,元山,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,6577,勁豐,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,6913,鴻呈,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,7744,崴寶,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,8109,博大,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3184,微邦,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,7850,寶泰生醫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,8058,耐特,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,7574,元健大和,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,柏朗,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,Excelitas  Technologies,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,Excelitas Technologies,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,偉創力,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,Integer Holdings  Corporation,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,Integer Holdings Corporation,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,Lake Region Medical,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,MedSource,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,,Phillips-Medisize,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,5284,jpp-KY,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,5288,豐祥-KY,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,3310,佳穎,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,5460,同協,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,4589,碩陽電機,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
上游,電子零組件、塑化材料、五金零件,7428,戴維,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1733,五鼎,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,2483,百容,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4736,泰博,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6201,亞弘電,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6838,台新藥,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,5284,jpp-KY,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1781,合世,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1799,易威,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,3373,熱映,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4121,優盛,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4735,豪展,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,5457,宣德,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6577,勁豐,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6543,普惠醫工,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,7850,寶泰生醫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,7574,元健大和,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,7671,寶泓生醫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,7681,深禾醫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,7696,遠醫科,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,A&D,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,百靈,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,CITIZEN,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6645.T,歐姆龍,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4129,聯合,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6767,台微醫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,Depuy,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,DePuy Synthes,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,Smith & Nephew,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,SYK,史賽克,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,捷邁醫療器材,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4771,望隼,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6491,晶碩,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6782,視陽,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1565,精華,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1813,寶利徠,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4729,熒茂,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6747,亨泰光,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,8071,能率網通,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4150,優你康,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,愛爾康,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,JNJ,嬌生,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,酷柏,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4438,廣越,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6504,南六,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,9919,康那香,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4161,聿新科,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,8929,富堡,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,Karex Bhd,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,金百利克拉克,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,,愛生雅,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1760,寶齡富錦,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1783,和康生,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,1786,科妍,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,2301,光寶科,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,2352,佳世達,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,3543,州巧,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4155,訊映,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4169,泰宗,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6645,金萬林-創,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,6955,邦睿生技-創,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,3294,英濟,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4107,邦特,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
中游,醫療器材研發、設計、製造,4126,太醫,2026-08-30 04:11:00 CST,2026-08-30 04:11:00 CST
